Iteration	Posterior	Likelihood	Prior	clado_event_probs[1]	clado_event_probs[2]	dispersal_rate	extirpation_rate	p_allopatry	p_sympatry	r_morph
932	-145.5633	-148.9788	3.415445	0.170441	0.829559	0.007509172	0.0106474	0.8295587	0.1704413	0.3310744
933	-145.3111	-150.3615	5.050356	0.102325	0.897675	0.007509172	0.0106474	0.8976753	0.1023247	0.1675834
934	-146.4103	-151.4617	5.051426	0.102325	0.897675	0.005933423	0.01842417	0.8976753	0.1023247	0.1612753
935	-150.1872	-155.0554	4.86817	0.271153	0.728847	0.005933423	0.03674978	0.7288473	0.2711527	0.1612753
936	-147.2118	-151.6872	4.475432	0.271153	0.728847	0.00567903	0.01888252	0.7288473	0.2711527	0.2186708
937	-149.0114	-149.7264	0.7150205	0.225173	0.774827	0.00567903	0.0162801	0.7748266	0.2251734	0.5973143
938	-145.5087	-149.507	3.998233	0.139474	0.860526	0.006832121	0.0162801	0.8605263	0.1394737	0.26784
939	-145.5373	-148.7251	3.187731	0.0718013	0.928199	0.007621465	0.0162801	0.9281987	0.07180128	0.3481008
940	-144.7054	-148.0785	3.373096	0.021807	0.978193	0.007621465	0.0122367	0.978193	0.02180704	0.3336077
941	-145.1085	-150.0998	4.991336	0.021807	0.978193	0.005525287	0.0122367	0.978193	0.02180704	0.1738799
942	-144.7599	-147.6486	2.888675	0.021807	0.978193	0.006564187	0.01027466	0.978193	0.02180704	0.3850692
943	-144.4267	-148.2683	3.841605	0.021807	0.978193	0.008326957	0.01027466	0.978193	0.02180704	0.2880134
944	-144.3979	-148.198	3.800021	0.0663523	0.933648	0.006065013	0.01027466	0.9336477	0.06635229	0.2944337
945	-146.9704	-151.2798	4.309337	0.0663523	0.933648	0.01165503	0.01375697	0.9336477	0.06635229	0.2344298
946	-144.8506	-147.6186	2.76807	0.133567	0.866433	0.00724929	0.00189962	0.8664332	0.1335668	0.4048196
947	-144.7435	-148.7097	3.966228	0.0927412	0.907259	0.008115397	0.01017849	0.9072588	0.09274122	0.2758588
948	-144.6633	-148.9136	4.250271	0.0688747	0.931125	0.008115397	0.01154431	0.9311253	0.06887471	0.2460888
949	-145.4588	-149.0272	3.568364	0.0688747	0.931125	0.009453217	0.01114653	0.9311253	0.06887471	0.3133394
950	-146.9631	-151.352	4.388973	0.0688747	0.931125	0.01131324	0.01621084	0.9311253	0.06887471	0.2243541
951	-144.2995	-148.3371	4.037589	0.161463	0.838537	0.004752497	0.0002552192	0.8385374	0.1614626	0.2820089
952	-145.2985	-149.2946	3.99609	0.161463	0.838537	0.008893564	0.004922056	0.8385374	0.1614626	0.2773509
953	-144.3806	-148.7771	4.396419	0.161463	0.838537	0.006367785	0.004922056	0.8385374	0.1614626	0.2398438
954	-145.8272	-150.0317	4.204503	0.245256	0.754744	0.007188783	0.009409586	0.7547437	0.2452563	0.2537268
955	-145.1565	-150.2437	5.087235	0.104316	0.895684	0.005806514	0.009409586	0.8956844	0.1043156	0.1668359
956	-147.6622	-150.4746	2.812404	0.104316	0.895684	0.01179632	0.00520873	0.8956844	0.1043156	0.3925301
957	-144.1875	-148.7591	4.571554	0.104316	0.895684	0.007724198	0.004972516	0.8956844	0.1043156	0.2209234
958	-145.5013	-150.4994	4.998051	0.0889608	0.911039	0.006089269	0.01406843	0.9110392	0.0889608	0.1708127
959	-146.2866	-149.4647	3.178097	0.0776863	0.922314	0.004365508	0.01406843	0.9223137	0.07768635	0.3545319
960	-143.3048	-147.7147	4.409968	0.0167587	0.983241	0.006351312	0.004265328	0.9832413	0.01675865	0.2391621
961	-143.7936	-146.8567	3.063135	0.0167587	0.983241	0.006351312	0.002971879	0.9832413	0.01675865	0.3751388
962	-146.4545	-149.7476	3.293124	0.0167587	0.983241	0.009699579	0.02094785	0.9832413	0.01675865	0.3308157
963	-145.8307	-148.6581	2.827331	0.0697927	0.930207	0.009699579	0.007394152	0.9302073	0.06979267	0.3909487
964	-149.3937	-152.0473	2.653619	0.226711	0.773289	0.01011803	0.02863792	0.773289	0.226711	0.3866576
965	-147.273	-150.8822	3.609217	0.226711	0.773289	0.008948847	0.01871336	0.773289	0.226711	0.3021916
966	-147.8976	-151.6613	3.763707	0.341805	0.658195	0.009258172	0.002955002	0.6581951	0.3418049	0.3021916
967	-146.7064	-150.5034	3.79697	0.341805	0.658195	0.007129098	0.001757815	0.6581951	0.3418049	0.3021916
968	-146.314	-150.1011	3.787153	0.312257	0.687743	0.007129098	0.002739527	0.6877433	0.3122567	0.3021916
969	-151.0237	-156.1113	5.087558	0.450088	0.549912	0.007129098	0.02674368	0.5499116	0.4500884	0.148147
970	-145.2444	-150.0142	4.76976	0.154786	0.845214	0.004911806	0.008198727	0.8452142	0.1547858	0.200689
971	-146.1387	-150.6749	4.536162	0.224537	0.775463	0.004911627	0.01128814	0.775463	0.224537	0.2209596
972	-147.622	-152.7101	5.088092	0.239268	0.760732	0.007082947	0.01856715	0.7607324	0.2392676	0.1563163
973	-146.2629	-148.5843	2.321409	0.220932	0.779068	0.007082947	0.003636503	0.7790676	0.2209324	0.4479152
974	-144.4302	-149.7379	5.307674	0.0235473	0.976453	0.0070406	0.003636503	0.9764527	0.02354731	0.149331
975	-145.608	-151.1715	5.563407	0.0235473	0.976453	0.007675445	0.003202283	0.9764527	0.02354731	0.1235571
976	-144.109	-148.948	4.83897	0.0895572	0.910443	0.007807135	0.003202283	0.9104428	0.08955725	0.1958691
977	-145.079	-149.5515	4.472502	0.10399	0.89601	0.00838669	0.01160472	0.8960103	0.1039897	0.2235339
978	-147.224	-151.6871	4.46311	0.186539	0.813461	0.004095355	0.0168353	0.8134614	0.1865386	0.2235339
979	-146.817	-151.8452	5.028286	0.186539	0.813461	0.005676513	0.0168353	0.8134614	0.1865386	0.1654351
980	-147.3127	-152.4835	5.170791	0.346011	0.653989	0.005205914	0.003055362	0.6539887	0.3460113	0.1654351
981	-149.1759	-152.5093	3.333451	0.346011	0.653989	0.00490024	0.02339112	0.6539887	0.3460113	0.329139
982	-147.016	-150.516	3.500012	0.346011	0.653989	0.006886811	0.004748527	0.6539887	0.3460113	0.329139
983	-145.3067	-148.8383	3.531632	0.241696	0.758304	0.006397085	0.002076262	0.7583038	0.2416962	0.329139
984	-146.052	-149.4455	3.393443	0.241696	0.758304	0.004624458	0.004687603	0.7583038	0.2416962	0.3421192
985	-145.3362	-148.7018	3.365581	0.198031	0.801969	0.007410587	0.004687603	0.8019688	0.1980312	0.3421192
986	-144.8466	-148.8568	4.010152	0.0689352	0.931065	0.005660133	0.01345521	0.9310648	0.06893516	0.270645
987	-144.7974	-148.7869	3.989504	0.0689352	0.931065	0.007724915	0.01345521	0.9310648	0.06893516	0.270645
988	-144.9368	-149.7725	4.83566	0.0569224	0.943078	0.007144257	0.01345521	0.9430776	0.05692238	0.18661
989	-144.208	-149.0213	4.813289	0.0569224	0.943078	0.005981114	0.00808898	0.9430776	0.05692238	0.1953765
990	-143.3115	-147.9458	4.634331	0.0569224	0.943078	0.007110052	0.001499407	0.9430776	0.05692238	0.218733
991	-143.8179	-146.633	2.815114	0.010532	0.989468	0.006665513	0.001499407	0.989468	0.01053196	0.4010992
992	-144.0857	-147.7359	3.650275	0.141846	0.858154	0.006363103	0.001499407	0.8581537	0.1418463	0.3178856
993	-145.1833	-148.2915	3.108222	0.148595	0.851405	0.008391239	0.001499407	0.8514054	0.1485946	0.3700627
994	-147.7117	-153.3611	5.649368	0.148595	0.851405	0.008391239	0.004709573	0.8514054	0.1485946	0.112738
995	-144.5469	-149.1135	4.566629	0.148595	0.851405	0.007648886	0.004709573	0.8514054	0.1485946	0.2217542
996	-146.6967	-150.6137	3.917005	0.190761	0.809239	0.007648886	0.02178264	0.809239	0.190761	0.2696435
997	-146.4478	-149.7976	3.349835	0.190761	0.809239	0.003325708	0.0002918515	0.809239	0.190761	0.3521745
998	-143.8361	-147.1555	3.319407	0.101593	0.898407	0.006368526	0.0002918515	0.8984065	0.1015935	0.3521745
999	-144.9096	-148.6896	3.779965	0.134613	0.865387	0.007315281	0.009936863	0.8653872	0.1346128	0.2955269
1000	-145.9314	-150.5213	4.58992	0.134613	0.865387	0.007327053	0.01875602	0.8653872	0.1346128	0.2057005
1001	-145.356	-149.9309	4.574857	0.0450664	0.954934	0.007327053	0.01875602	0.9549336	0.04506645	0.2072067
1002	-143.6064	-148.3659	4.759463	0.0450664	0.954934	0.00519608	0.002426418	0.9549336	0.04506645	0.2072067
1003	-144.2969	-148.3061	4.009233	0.00500797	0.994992	0.00755546	0.01181242	0.994992	0.00500797	0.2704844
1004	-147.0988	-148.8077	1.708859	0.00500797	0.994992	0.004459885	0.01181242	0.994992	0.00500797	0.5036173
1005	-145.1065	-148.8831	3.776659	0.00492858	0.995071	0.004843116	0.01181242	0.9950714	0.004928581	0.2964541
1006	-147.3016	-150.767	3.465418	0.00492858	0.995071	0.01182444	0.01786411	0.9950714	0.004928581	0.3145451
1007	-148.8512	-150.7167	1.865573	0.00492858	0.995071	0.01182444	0.02104088	0.9950714	0.004928581	0.4713529
1008	-144.5838	-146.7099	2.126078	0.0678833	0.932117	0.006775235	3.958634e-05	0.9321167	0.06788333	0.4713529
1009	-145.8188	-150.6112	4.792343	0.145521	0.854479	0.005267167	0.01396716	0.8544792	0.1455208	0.1923069
1010	-145.5423	-149.3494	3.807084	0.165369	0.834631	0.006208334	0.01396716	0.8346314	0.1653686	0.2898917
1011	-149.4415	-152.9696	3.528021	0.010294	0.989706	0.005453267	0.04262845	0.989706	0.01029395	0.2898917
1012	-148.8177	-152.3117	3.493968	0.010294	0.989706	0.008858611	0.04262845	0.989706	0.01029395	0.2898917
1013	-144.4443	-148.284	3.839737	0.065153	0.934847	0.008107919	0.008802196	0.934847	0.065153	0.2898917
1014	-150.6032	-153.4593	2.856091	0.065153	0.934847	0.009795814	0.05041067	0.934847	0.065153	0.34496
1015	-144.8925	-148.8952	4.002732	0.0166644	0.983336	0.008237712	0.01527149	0.9833356	0.01666435	0.2669931
1016	-143.6202	-148.2389	4.618721	0.0166644	0.983336	0.005881068	0.005648919	0.9833356	0.01666435	0.2173735
1017	-143.5528	-147.5729	4.020124	0.0166644	0.983336	0.006108162	0.005648919	0.9833356	0.01666435	0.277006
1018	-144.4325	-148.6978	4.2653	0.158712	0.841288	0.006108162	0.005648919	0.8412885	0.1587115	0.2524885
1019	-143.9506	-147.6463	3.695779	0.123425	0.876575	0.006108162	0.002129112	0.8765753	0.1234247	0.3129604
1020	-144.4179	-148.9135	4.495589	0.166355	0.833645	0.006720604	0.004311941	0.8336449	0.1663551	0.2301841
1021	-149.0805	-151.0571	1.976531	0.161043	0.838957	0.00984899	0.02656497	0.8389569	0.1610431	0.4567085
1022	-146.5501	-149.4812	2.931082	0.152576	0.847424	0.00984899	0.006171287	0.8474235	0.1525765	0.3816471
1023	-147.173	-151.0521	3.879179	0.240203	0.759797	0.008793047	0.01810606	0.7597966	0.2402034	0.2759585
1024	-147.7233	-151.189	3.465677	0.216849	0.783151	0.009946661	0.01810606	0.7831513	0.2168487	0.3161551
1025	-144.7981	-148.4175	3.619391	0.0364468	0.963553	0.009884341	0.002796948	0.9635532	0.03644684	0.3161551
1026	-144.7844	-147.8661	3.081602	0.0364468	0.963553	0.007477837	0.01084335	0.9635532	0.03644684	0.3642941
1027	-147.0169	-147.6669	0.6500064	0.0627813	0.937219	0.006811402	0.01084335	0.9372187	0.06278134	0.6081201
1028	-148.1607	-151.264	3.103297	0.0627813	0.937219	0.0127494	0.01084335	0.9372187	0.06278134	0.3568531
1029	-146.1296	-148.9847	2.855119	0.141971	0.858029	0.004800552	0.01084335	0.858029	0.141971	0.3896198
1030	-144.6993	-148.2916	3.592305	0.152829	0.847171	0.004800552	0.002675513	0.8471706	0.1528294	0.324069
1031	-144.8679	-149.08	4.212019	0.152829	0.847171	0.003984238	0.0008860341	0.8471706	0.1528294	0.2647033
1032	-144.3467	-148.336	3.989262	0.158152	0.841848	0.004777215	0.0008860341	0.8418475	0.1581525	0.2861861
1033	-144.1276	-148.1112	3.983606	0.123271	0.876729	0.004777215	0.001451574	0.8767289	0.1232711	0.2861861
1034	-146.0295	-149.9781	3.94858	0.227146	0.772854	0.00914844	0.000583007	0.7728539	0.2271461	0.2861861
1035	-144.0569	-147.9738	3.916893	0.141645	0.858355	0.004992052	0.00028597	0.8583552	0.1416448	0.2938082
1036	-148.4209	-152.6975	4.276562	0.141645	0.858355	0.004992052	0.03282563	0.8583552	0.1416448	0.2253017
1037	-148.4146	-151.6543	3.239662	0.133972	0.866028	0.007724057	0.03663673	0.8660276	0.1339724	0.3224485
1038	-144.3178	-147.8493	3.531504	0.0125	0.9875	0.008697063	0.006479553	0.9875	0.01249997	0.3224485
1039	-144.3944	-147.4482	3.053784	0.0705306	0.929469	0.007660552	0.00419421	0.9294694	0.07053058	0.3735424
1040	-144.5382	-147.5837	3.045424	0.0708665	0.929133	0.007899571	0.004791136	0.9291335	0.07086651	0.3735424
1041	-144.4445	-149.2737	4.829251	0.02705	0.97295	0.007899571	0.009652274	0.97295	0.02704999	0.1902986
1042	-144.6591	-149.6741	5.014935	0.188863	0.811137	0.005620765	0.0007444913	0.811137	0.188863	0.1829168
1043	-145.3772	-148.1307	2.753521	0.104084	0.895916	0.005640447	0.009610642	0.8959161	0.1040839	0.4001723
1044	-146.831	-149.4913	2.660314	0.104084	0.895916	0.005275662	0.01929616	0.8959161	0.1040839	0.4001723
1045	-145.0435	-148.3416	3.298105	0.13525	0.86475	0.008230316	0.004624095	0.8647496	0.1352504	0.3481106
1046	-145.2856	-148.4695	3.18393	0.151091	0.848909	0.008230316	0.004624095	0.8489087	0.1510913	0.3595282
1047	-143.6008	-148.2753	4.67457	0.0408534	0.959147	0.008230316	0.001395256	0.9591466	0.04085339	0.213693
1048	-143.8039	-148.4697	4.665862	0.0235753	0.976425	0.008813379	0.001683019	0.9764247	0.02357525	0.213693
1049	-144.7562	-148.417	3.660849	0.119641	0.880359	0.008813379	0.001683019	0.8803591	0.1196409	0.3141943
1050	-145.867	-149.129	3.26197	0.145769	0.854231	0.009494137	0.004106097	0.8542308	0.1457692	0.3509783
1051	-145.5159	-150.0745	4.558621	0.119979	0.880021	0.004023378	0.007578195	0.8800213	0.1199787	0.2233119
1052	-145.7882	-150.3638	4.575622	0.185847	0.814153	0.004023378	0.005878006	0.8141531	0.1858469	0.2233119
1053	-150.1173	-154.5126	4.39531	0.415954	0.584046	0.004401434	0.02353115	0.5840456	0.4159544	0.2233119
1054	-153.2845	-156.3282	3.043628	0.415954	0.584046	0.01375051	0.02353115	0.5840456	0.4159544	0.349131
1055	-149.1118	-153.7709	4.659083	0.332206	0.667794	0.004677573	0.02345615	0.6677936	0.3322064	0.1967335
1056	-151.5945	-156.9205	5.325998	0.445299	0.554701	0.007570611	0.02345615	0.5547007	0.4452993	0.127149
1057	-150.2731	-151.8928	1.619711	0.334555	0.665445	0.008714623	0.02345615	0.6654448	0.3345552	0.4966336
1058	-148.5915	-153.3122	4.720676	0.215581	0.784419	0.01040531	0.02345615	0.7844193	0.2155807	0.1848465
1059	-146.2676	-151.0855	4.817848	0.0441665	0.955834	0.01040531	0.01373891	0.9558335	0.04416648	0.1848465
1060	-146.0875	-150.7513	4.663703	0.0441665	0.955834	0.01040531	0.01373891	0.9558335	0.04416648	0.200261
1061	-146.917	-151.5086	4.59155	0.0170469	0.982953	0.005318538	0.02604102	0.9829531	0.01704694	0.200261
1062	-143.1944	-148.0897	4.89531	0.0170469	0.982953	0.006806762	0.0009655179	0.9829531	0.01704694	0.1934722
1063	-146.0395	-150.8611	4.821608	0.256122	0.743878	0.006806762	0.008335685	0.7438782	0.2561218	0.1934722
1064	-146.3825	-151.2127	4.830216	0.287752	0.712248	0.007075144	0.007206551	0.7122483	0.2877517	0.1934722
1065	-148.5651	-150.8322	2.267107	0.287752	0.712248	0.009558219	0.007206551	0.7122483	0.2877517	0.4473
1066	-145.8899	-150.5409	4.651009	0.287752	0.712248	0.004595808	0.0009491578	0.7122483	0.2877517	0.2201297
1067	-147.4062	-151.9916	4.585362	0.35026	0.64974	0.008419391	0.00369028	0.6497402	0.3502598	0.2201297
1068	-148.0709	-152.506	4.435098	0.350388	0.649612	0.006751424	0.02019066	0.6496117	0.3503883	0.2203236
1069	-149.8794	-154.3282	4.448795	0.474476	0.525524	0.005381804	0.02019066	0.5255238	0.4744762	0.2203236
1070	-149.8299	-155.1172	5.287289	0.421354	0.578646	0.008746993	0.002678926	0.5786456	0.4213544	0.1506208
1071	-148.6272	-151.7534	3.126285	0.421354	0.578646	0.007479038	0.003237121	0.5786456	0.4213544	0.3674308
1072	-147.9086	-150.894	2.985428	0.306326	0.693674	0.007479038	0.01732284	0.6936744	0.3063256	0.3674308
1073	-146.5161	-150.1655	3.64939	0.224205	0.775795	0.006726106	0.01732284	0.7757955	0.2242045	0.3017876
1074	-147.0902	-149.9204	2.830199	0.224205	0.775795	0.006286445	0.01732284	0.7757955	0.2242045	0.3841463
1075	-146.8442	-149.7477	2.903508	0.224205	0.775795	0.008906072	0.007372372	0.7757955	0.2242045	0.3841463
1076	-146.2924	-148.7843	2.491984	0.0588877	0.941112	0.008505502	0.01664291	0.9411123	0.05888766	0.4164287
1077	-144.2405	-149.3744	5.133899	0.0588877	0.941112	0.008035483	0.001532163	0.9411123	0.05888766	0.167818
1078	-144.6025	-147.4082	2.805642	0.0588877	0.941112	0.007580911	0.005473055	0.9411123	0.05888766	0.3971573
1079	-145.146	-149.0207	3.874683	0.0550314	0.944969	0.008002841	0.01628237	0.9449686	0.05503139	0.279022
1080	-145.9488	-149.4268	3.477945	0.0550314	0.944969	0.004426991	0.01412239	0.9449686	0.05503139	0.3244316
1081	-144.5362	-149.2177	4.681537	0.114366	0.885634	0.006998452	0.008547515	0.8856337	0.1143663	0.2070759
1082	-145.2766	-147.6133	2.336741	0.0402177	0.959782	0.008469059	0.006319953	0.9597823	0.04021768	0.4423124
1083	-145.1145	-150.6114	5.496822	0.0436399	0.95636	0.006542831	0.003123664	0.9563601	0.04363993	0.1314268
1084	-144.4768	-148.4965	4.019735	0.0436399	0.95636	0.009135361	0.006388407	0.9563601	0.04363993	0.2732782
1085	-145.6695	-150.5707	4.901177	0.149897	0.850103	0.009135361	0.005555515	0.8501034	0.1498966	0.185967
1086	-145.3113	-150.7079	5.396569	0.0419971	0.958003	0.007768708	0.005555515	0.9580029	0.04199709	0.1377944
1087	-143.9353	-148.7914	4.856008	0.0419971	0.958003	0.008247119	0.003090037	0.9580029	0.04199709	0.1938375
1088	-145.5872	-150.7357	5.148492	0.073208	0.926792	0.009767777	0.003090037	0.926792	0.07320796	0.1630685
1089	-146.1641	-150.7409	4.576877	0.197684	0.802316	0.009901354	0.0001653204	0.8023161	0.1976839	0.2230211
1090	-144.3527	-149.0021	4.649381	0.0673717	0.932628	0.009357006	0.0001653204	0.9326283	0.06737173	0.2163151
1091	-145.2231	-148.5848	3.361685	0.0673717	0.932628	0.009357006	0.007653146	0.9326283	0.06737173	0.3375968
1092	-144.2805	-147.7102	3.429673	0.0673717	0.932628	0.005175673	0.00503572	0.9326283	0.06737173	0.3375968
1093	-143.3485	-147.9862	4.637639	0.0862319	0.913768	0.006938382	3.108552e-05	0.9137681	0.0862319	0.2200422
1094	-146.025	-148.114	2.089025	0.104307	0.895693	0.009181829	0.0008840556	0.8956928	0.1043072	0.4718072
1095	-144.8401	-150.2291	5.389038	0.104307	0.895693	0.006679315	0.001159112	0.8956928	0.1043072	0.1440333
1096	-144.7068	-147.4134	2.7066	0.129921	0.870079	0.006679315	0.001490473	0.8700795	0.1299205	0.4119457
1097	-146.3483	-147.5645	1.216191	0.101767	0.898233	0.004541754	0.001337802	0.8982329	0.1017671	0.5632769
1098	-145.1527	-149.9292	4.776558	0.101767	0.898233	0.009451441	0.004419377	0.8982329	0.1017671	0.1992489
1099	-144.8622	-149.538	4.675778	0.0559561	0.944044	0.006352884	0.01425407	0.9440439	0.05595606	0.2025908
1100	-145.5383	-150.1848	4.6465	0.0559561	0.944044	0.009280702	0.01425407	0.9440439	0.05595606	0.2025908
1101	-145.6446	-147.7864	2.141851	0.0996642	0.900336	0.006791368	0.00866029	0.9003358	0.09966421	0.4611388
1102	-144.4917	-147.4803	2.988668	0.0240385	0.975961	0.006791368	0.00866029	0.9759615	0.02403853	0.3764571
1103	-145.2683	-149.9511	4.682799	0.0240385	0.975961	0.01010719	0.00866029	0.9759615	0.02403853	0.2037281
1104	-145.6015	-146.5179	0.9164117	0.0240385	0.975961	0.005840584	0.001034903	0.9759615	0.02403853	0.5922589
1105	-147.0279	-147.8231	0.7951037	0.0628828	0.937117	0.006852401	0.01215389	0.9371172	0.06288275	0.5922589
1106	-144.8138	-148.1781	3.364235	0.0628828	0.937117	0.006358733	0.01215389	0.9371172	0.06288275	0.3358394
1107	-144.5878	-149.1608	4.572997	0.0628828	0.937117	0.006023996	0.01215389	0.9371172	0.06288275	0.2152979
1108	-146.1995	-149.1007	2.901179	0.167821	0.832179	0.008574392	0.009371505	0.8321788	0.1678212	0.3827117
1109	-144.8472	-147.8463	2.999154	0.156061	0.843939	0.007390951	0.0007574778	0.8439385	0.1560615	0.3827117
1110	-144.9592	-149.5768	4.617576	0.197795	0.802205	0.006427916	0.006248453	0.8022051	0.1977949	0.2163416
1111	-144.6798	-149.9969	5.317074	0.0713653	0.928635	0.006542785	0.003737929	0.9286347	0.07136527	0.1487874
1112	-143.935	-148.9309	4.995908	0.0717493	0.928251	0.006499483	0.003737929	0.9282507	0.07174927	0.1809474
1113	-143.411	-147.5785	4.167478	0.0717493	0.928251	0.006499483	0.002686378	0.9282507	0.07174927	0.2648418
1114	-146.1252	-148.2035	2.078281	0.181927	0.818073	0.005969951	0.005622437	0.8180728	0.1819272	0.4713551
1115	-147.3589	-151.1032	3.74433	0.139028	0.860972	0.007124211	0.0304226	0.8609724	0.1390276	0.2787958
1116	-147.8456	-151.159	3.313319	0.120348	0.879652	0.006620123	0.03304751	0.8796524	0.1203476	0.319776
1117	-148.279	-152.8448	4.565832	0.165627	0.834373	0.008460203	0.03304751	0.8343726	0.1656274	0.1926847
1118	-146.0469	-150.9773	4.930372	0.246241	0.753759	0.004007374	0.001046304	0.7537593	0.2462407	0.1926847
1119	-145.5663	-150.631	5.064724	0.206835	0.793165	0.004962854	0.004278752	0.7931645	0.2068355	0.1750615
1120	-147.3422	-151.231	3.888789	0.206835	0.793165	0.005000801	0.02218277	0.7931645	0.2068355	0.2747131
1121	-148.6048	-153.6783	5.073513	0.219769	0.780231	0.009267796	0.02218277	0.7802312	0.2197688	0.1519737
1122	-144.9012	-148.8807	3.979494	0.113384	0.886616	0.008947062	0.005622541	0.886616	0.113384	0.2782565
1123	-145.3181	-149.441	4.122817	0.113384	0.886616	0.00671802	0.0165502	0.886616	0.113384	0.2552256
1124	-145.6695	-149.7749	4.105361	0.113384	0.886616	0.008463673	0.0165502	0.886616	0.113384	0.2552256
1125	-146.4975	-150.694	4.196556	0.279659	0.720341	0.00514716	0.01074724	0.7203411	0.2796589	0.2552256
1126	-145.1945	-149.511	4.316503	0.168408	0.831592	0.003721882	0.0001777611	0.8315917	0.1684083	0.2552256
1127	-144.8098	-148.8374	4.027657	0.148911	0.851089	0.008821483	0.0001777611	0.8510892	0.1489108	0.2790106
1128	-147.5805	-151.7824	4.201899	0.148911	0.851089	0.01102493	0.01854267	0.8510892	0.1489108	0.241018
1129	-146.0889	-150.1675	4.078534	0.0502461	0.949754	0.00357475	0.009260163	0.9497539	0.05024607	0.2700873
1130	-145.6749	-150.7294	5.054464	0.0502461	0.949754	0.009536152	0.009260163	0.9497539	0.05024607	0.1665328
1131	-144.1289	-147.0877	2.958727	0.0850628	0.914937	0.006421388	0.001824207	0.9149372	0.08506278	0.3866573
1132	-144.4012	-148.2985	3.897336	0.0192996	0.9807	0.006421388	0.01246382	0.9807004	0.01929957	0.2821568
1133	-144.5143	-146.8928	2.378532	0.0256336	0.974366	0.007663414	0.002517881	0.9743664	0.02563362	0.442741
1134	-145.7759	-148.2782	2.502297	0.0256336	0.974366	0.007060226	0.01604317	0.9743664	0.02563362	0.4174424
1135	-144.672	-146.9422	2.27022	0.0478106	0.952189	0.007642362	0.001789096	0.9521894	0.04781056	0.4543221
1136	-145.2422	-148.1044	2.862282	0.0275767	0.972423	0.005621989	0.01212925	0.9724233	0.02757671	0.3867961
1137	-146.2602	-148.1054	1.845189	0.0275767	0.972423	0.005335389	0.01212925	0.9724233	0.02757671	0.488792
1138	-144.4622	-148.5942	4.131949	0.0275767	0.972423	0.008850842	0.009083032	0.9724233	0.02757671	0.2596468
1139	-144.4617	-147.071	2.609379	0.0275767	0.972423	0.007068856	0.005248574	0.9724233	0.02757671	0.4175202
1140	-144.0365	-147.9452	3.90867	0.118149	0.881851	0.005489916	0.003431622	0.8818512	0.1181488	0.290987
1141	-145.3988	-149.2543	3.855544	0.0863001	0.9137	0.01042789	0.0002054559	0.9136999	0.08630014	0.2945878
1142	-143.9294	-146.9232	2.993798	0.0146901	0.98531	0.005255605	0.001000405	0.9853099	0.01469009	0.3851397
1143	-143.3991	-147.5467	4.147554	0.0146901	0.98531	0.005172214	0.001974777	0.9853099	0.01469009	0.2688732
1144	-144.0568	-148.1615	4.104615	0.0684623	0.931538	0.005247144	0.006193724	0.9315377	0.0684623	0.2688732
1145	-143.3046	-147.6364	4.331768	0.0684623	0.931538	0.005247144	0.0002530865	0.9315377	0.0684623	0.2520985
1146	-143.0922	-147.3899	4.297682	0.0267766	0.973223	0.006842804	0.002066012	0.9732234	0.0267766	0.2520985
1147	-145.1066	-149.5898	4.483185	0.0267766	0.973223	0.01060482	0.003594666	0.9732234	0.0267766	0.2282576
1148	-143.3836	-147.2237	3.840022	0.00310618	0.996894	0.007889043	0.002133645	0.9968938	0.003106181	0.2967506
1149	-143.2701	-147.1114	3.841308	0.00310618	0.996894	0.007203294	0.002690889	0.9968938	0.003106181	0.2967506
1150	-143.229	-146.7491	3.520105	0.00310618	0.996894	0.007301147	0.0002661592	0.9968938	0.003106181	0.3311978
1151	-144.9182	-148.3716	3.453452	0.147537	0.852463	0.007301147	0.006931439	0.8524633	0.1475367	0.3311978
1152	-144.8171	-149.61	4.792909	0.147537	0.852463	0.008398934	0.002330944	0.8524633	0.1475367	0.2007547
1153	-143.4686	-148.2889	4.820317	0.0581497	0.94185	0.005869324	0.002119759	0.9418503	0.05814973	0.2007547
1154	-144.7322	-147.14	2.407846	0.0990047	0.900995	0.006480223	0.002119759	0.9009953	0.09900466	0.4413909
1155	-143.7362	-148.245	4.508805	0.0990047	0.900995	0.006480223	0.00381414	0.9009953	0.09900466	0.2296007
1156	-146.2196	-150.3519	4.132292	0.0990047	0.900995	0.009573743	0.018045	0.9009953	0.09900466	0.2499276
1157	-144.9115	-148.8196	3.9081	0.0220744	0.977926	0.009302518	0.01102805	0.9779256	0.02207444	0.2796349
1158	-144.7922	-149.9256	5.13344	0.0220744	0.977926	0.00906441	0.003999954	0.9779256	0.02207444	0.1643672
1159	-145.1592	-147.8882	2.728991	0.143461	0.856539	0.005361075	0.003999954	0.8565388	0.1434612	0.4085154
1160	-144.4207	-147.2478	2.827061	0.0435173	0.956483	0.005361075	0.003999954	0.9564827	0.04351733	0.3987084
1161	-145.3401	-146.6789	1.338822	0.0435173	0.956483	0.005807171	0.001584367	0.9564827	0.04351733	0.5495017
1162	-145.56	-150.6881	5.128112	0.0435173	0.956483	0.004343353	0.007999608	0.9564827	0.04351733	0.1656213
1163	-146.1884	-151.5236	5.335201	0.0596933	0.940307	0.004343353	0.007999608	0.9403067	0.05969328	0.1449124
1164	-146.0999	-147.9848	1.884842	0.0935445	0.906455	0.004343353	0.00348242	0.9064555	0.09354454	0.4944655
