gbifID	species	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	year	institutionCode	collectionCode	catalogNumber	recordNumber	recordedBy	CHELSA_01	CHELSA_02	CHELSA_03	CHELSA_04	CHELSA_05	CHELSA_06	CHELSA_07	CHELSA_08	CHELSA_09	CHELSA_10	CHELSA_11	CHELSA_12	CHELSA_13	CHELSA_14	CHELSA_15	CHELSA_16	CHELSA_17	CHELSA_18	CHELSA_19	MODCF_CloudForestPrediction	MODCF_interannual	MODCF_intraannual	MODCF_meanannual	MODCF_monthlymean_01	MODCF_monthlymean_02	MODCF_monthlymean_03	MODCF_monthlymean_04	MODCF_monthlymean_05	MODCF_monthlymean_06	MODCF_monthlymean_07	MODCF_monthlymean_08	MODCF_monthlymean_09	MODCF_monthlymean_10	MODCF_monthlymean_11	MODCF_monthlymean_12	MODCF_seasonalityconcentration	MODCF_seasonality_theta	MODCF_spatialSD_1deg	elevation	slope
2807409458	lautum	16.445	-92.40778	NA	1981	TEX	LL	78307	NA	Dennis Breedlove|F. S. Kawahara	172.795715	80	567	1394.204224	242.795715	102.591438	141	181.591446	155.591446	190.591446	149.795715	1160.301636	240.978607	11	86.795723	660.140076	34	262.182892	42	0.001561	1018.43573	1969.487793	7348.806641	5305.452637	4585.009277	4987.344238	5793.152832	8419.239258	9392.707031	8973.054688	9381.738281	9475.575195	9124.063477	7117.93457	5628.749023	174.973892	2353.244385	1261.198364	1900.226074	14.171926
2807392376	lautum	16.67	-92.53528	NA	1994	TEX	TEX	416561	NA	M. Martinez Ico|O. Rosado Enriquez|H. Castaneda Ocana|C. Santis Ruiz	132.492065	79	572.492065	1467.031738	200.492065	62.492073	138	142.492065	113	149.492065	108.492073	1683.936523	315.015869	24	79.507927	905.015869	75.492073	362.984131	90.476219	0.001304	984	1380	7366	6219	5549	6202	6471	8285	9167	8442	8551	9026	8302	6649	5524	119	2240	943	2510.489746	7.638298
2807242964	lautum	16.445	-92.40778	NA	1981	TEX	LL	78309	NA	Dennis Breedlove|F. S. Kawahara	172.795715	80	567	1394.204224	242.795715	102.591438	141	181.591446	155.591446	190.591446	149.795715	1160.301636	240.978607	11	86.795723	660.140076	34	262.182892	42	0.001561	1018.43573	1969.487793	7348.806641	5305.452637	4585.009277	4987.344238	5793.152832	8419.239258	9392.707031	8973.054688	9381.738281	9475.575195	9124.063477	7117.93457	5628.749023	174.973892	2353.244385	1261.198364	1900.226074	14.171926
2807207432	lautum	16.54	-92.43	NA	1988	TEX	TEX	78281	NA	Martin Gomez Lopez	160.947983	79	568	1433.701294	229.947983	90.298653	140	169.947983	141.947983	177.947983	136.947983	1094.156006	226.70134	13	83	619.753357	41	241.350677	51	0.000333	906.727722	1909.80603	7391.447754	5397.899902	4714.449219	5110.920898	5836.277344	8055.410645	9223.074219	9232.569336	9344.475586	9351.12793	9320.09082	7375.541992	5738.186523	170.407547	2381.447754	1235.830566	1959.978638	13.682336
2806610590	lautum	16.73	-92.53	NA	1976	MO	MO	101195794	Stevens 2356	W. D. Stevens|Michael J. Donoghue|Michael L. Scott	139	79	570	1499	207	69	138	149	119	156	115	1520	276	24	77	794	76	326	92	0.000587	1028.681152	1210.551514	7073.707031	6505.517578	5328.742188	5403.784668	5981.095215	7713.612305	8763.603516	8283.776367	7877.53418	8301.197266	7842.240723	6914.491211	5966.078613	106.241348	2332.508545	668.241333	2311.716309	7.416545
2806590592	lautum	16.5	-92.45	NA	1976	MO	MO	101195802	Stevens 2360	W. D. Stevens|Michael J. Donoghue|Michael L. Scott	159.312759	80	568.967285	1411.687744	229.280029	89.280037	140	168.280029	141.280029	176.668198	136.280029	1391.953247	283.694275	13.367463	86.632538	778.799744	42.06966	312.155426	52.392365	0.000587	1050.8927	1273.62793	7026.787109	6161.052734	5411.933594	5522.76123	5788.203125	7371.928223	8841.625	8512.897461	8138.489258	8410.966797	7658.246094	6628.470215	5876.08252	116.178986	2316.510986	876.143188	2099.611572	8.583787
2806569589	lautum	16.5	-92.45	NA	1976	MO	MO	101195813	Stevens 2367	W. D. Stevens|Michael J. Donoghue|Michael L. Scott	159.312759	80	568.967285	1411.687744	229.280029	89.280037	140	168.280029	141.280029	176.668198	136.280029	1391.953247	283.694275	13.367463	86.632538	778.799744	42.06966	312.155426	52.392365	0.000587	1050.8927	1273.62793	7026.787109	6161.052734	5411.933594	5522.76123	5788.203125	7371.928223	8841.625	8512.897461	8138.489258	8410.966797	7658.246094	6628.470215	5876.08252	116.178986	2316.510986	876.143188	2099.611572	8.583787
2629671639	lautum	16.7275	-92.254444	NA	1994	INECOL	XAL	107922	NA	A. Chame O.; A. Luna-Gomez	160	77	565	1516	227	91	136	170	152	177	135	1589	285	36	65	787	114	323	149	0.000877	809.225342	1303.154419	8084.331543	7021.225098	6531.13916	6728.298828	6834.713867	8709.97168	9617.584961	9565.450195	9295.549805	9505.944336	9092.569336	7335.156738	6774.275879	104.225319	2299.288574	904.063293	1954.338867	6.039119
2629500613	lautum	16.748889	-92.456667	NA	1995	INECOL	XAL	108035	NA	H. Mejia E.	143.57222	78	569.184692	1509.018921	210.491196	73.133514	137.457626	153.57222	123.133514	160.57222	118.57222	1527.817749	290.652771	25.789179	75.191902	763.808289	82.448563	338.17865	100.876343	0.000877	1054.280884	1301.095947	6923.746582	5835.76709	5381.626465	5433.862793	6460.685059	8389.613281	8833.445312	7695.120117	7652.161133	8335.150391	7607.188477	6167.78418	5293.229492	114.67466	2166.626709	1032.023926	2259.71875	4.234039
2629498500	lautum	16.516667	-92.433333	NA	1984	INECOL	XAL	107917	NA	E. Cabrera C.; M.J. Huft; A. Mendez	171.227417	79.927391	566	1428.350098	241.1548	100.270317	140.328537	179.598862	152.598862	188.598862	147.555954	1113.468994	228.440186	12	84.328537	628.477783	38	247.394928	48	0.000819	1067.213257	1808.365234	7354.883789	5500.099609	4915.811035	5330.992188	5589.140625	8374.362305	9410.988281	8951.041016	8953.40625	9303.279297	9061.666016	6971.262695	5890.656738	158.653503	2351.915771	1167.925293	1804.4729	3.049329
2268991561	lautum	16.821667	-92.585833	NA	1988	MO	MO	101096719	Breedlove 67282	Dennis E. Breedlove|Mona R. Bourell	116	78	575	1515	182	46	136	127	95	133	91	1669	302	31	74	865	99	342	120	0.000877	947.584717	1430.670532	7466.648926	6545.425781	5502.635254	5778.243164	6008.736816	7817.733887	9209.107422	8971.072266	8634.299805	9227.740234	8596.483398	7044.873535	6261.602539	122.53096	2370.112793	848.241638	2838.42334	22.365168
1897369567	lautum	16.67	-92.535278	NA	1994	INECOL	IEB	182058	NA	M. Martinez-Ico; O. Rosado-Enriquez; H. Charcas S.; C. Santiz-Ruiz	132.492508	79	572.492493	1467.030029	200.492508	62.492504	138	142.492508	113	149.492508	108.492508	1683.940063	315.014984	24	79.507492	905.015015	75.492508	362.985016	90.477516	0.001128	986.433167	1906.550659	7617.84375	5692.119141	4956.777344	5453.767578	6000.505859	8763.916992	9706.695312	9381.130859	9283.506836	9489.658203	9512.469727	7324.82373	5850.335938	162.022339	2339.527344	1183.759644	2510.532227	7.62288
1895470286	lautum	16.56595	-92.500197	NA	1972	CNS-UT	LL	78308	NA	D. E. Breedlove; F. S. Kawahara	170.739334	80	565.882874	1451.568237	240.739334	99.739326	141	179.622223	151.756882	188.622223	146.739334	1111.347534	227.865341	12	85.982452	630.704529	37.017551	243.121704	44.05265	0.001063	1057.410034	1543.958618	7461.305176	5828.149902	5770.484863	6241.367188	6279.263184	8712.360352	9512.03418	8860.913086	8770.004883	9058.661133	8540.811523	6342.949219	5618.149902	131.90799	2207.318115	1053.953979	1819.09668	2.543272
1895470252	lautum	16.818494	-92.499275	NA	1965	CNS-UT	LL	78314	NA	D. E. Breedlove; F. S. Kawahara	153.034027	78	566.184448	1547.349365	220.262268	82.885925	138	163.21846	144.885925	170.885925	127.26226	1698.572266	300.770386	35.963669	69.623665	862.989746	113.891006	344.198792	140.466705	0.000812	952.375061	1376.150146	7534.185547	6560.443359	5699.494141	5852.308105	5971.959473	8025.806152	9241.933594	9088.25	8621.273438	9057.515625	8551.172852	7205.491211	6535.272461	116.720001	2367.708496	857.654541	2063.546631	6.25187
1895470211	lautum	16.539439	-92.473611	NA	1966	CNS-UT	LL	78313	NA	D. E. Breedlove; F. S. Kawahara	173	80	565.25885	1442.901855	242.98024	102	141	181.900787	154.72139	190.72139	149	1093.912842	226.779617	12	85	624.557739	37	238.077972	45	0.000812	921	1358	7393	6285	5664	5789	6246	8091	9202	8718	8512	8898	8338	7044	5928	118	2305	849	1776.021606	1.200309
1895470168	lautum	16.724009	-92.679868	10	1986	CNS-UT	TEX	78279	NA	A. Mendez T.; M. C. Martinez de L.	142.500397	79	569.499939	1498.499878	210.000488	71.000481	139	151.500397	122.000481	159.500397	117.500404	1554.496216	296.498962	19.49992	84	847.498962	61.49976	316.998871	72.499756	0.000694	1018.44104	1969.472534	7348.831055	5305.419434	4585.062988	4987.450684	5793.300293	8419.301758	9392.732422	8972.982422	9381.759766	9475.59668	9124.092773	7117.903809	5628.712402	174.971725	2353.233398	1261.194946	2272.603027	9.32494
1895470144	lautum	16.788331	-92.475561	NA	1966	CNS-UT	LL	78311	NA	A. Shilom T.	135.448013	78	570.97345	1518.747314	202.428085	65.434708	137	145.773819	114.773819	152.448013	110.448021	1775.993042	317.023895	36.026562	69.980064	902.716614	115.418785	371.513336	141.103622	0.000825	952.375061	1376.150146	7534.185547	6560.443359	5699.494141	5852.308105	5971.959473	8025.806152	9241.933594	9088.25	8621.273438	9057.515625	8551.172852	7205.491211	6535.272461	116.720001	2367.708496	857.654541	2403.501465	6.681223
1895470123	lautum	16.773889	-92.446111	NA	1966	CNS-UT	LL	78312	NA	A. Shilom T.	136	78	571	1510	203	66	137	147	116	153	112	1806	319	35	70	911	113	387	140	0.000935	809.945679	1285.141602	8104.367676	7002.431641	6483.382324	6834.062988	6932.008789	8720.65625	9628.629883	9552.355469	9301.205078	9516.154297	9064.713867	7405	6807.268555	103	2293.397705	901.400574	2398.356934	3.239421
1895470104	lautum	16.445	-92.407778	NA	1981	CNS-UT	LL	78307	NA	D. E. Breedlove; F. S. Kawahara	172.795288	80	567	1394.204712	242.795288	102.590576	141	181.590576	155.590576	190.590576	149.795288	1160.291626	240.97644	11	86.795288	660.134033	34	262.181152	42	0.001444	811.505859	1297.578369	8090.262695	6999.803711	6394.813477	6789.797852	6926.737305	8727.582031	9662.356445	9545.623047	9268.171875	9492.107422	9048.358398	7439.795898	6787.26123	104.114372	2293.558105	898.451416	1900.236816	14.164206
1895470082	lautum	16.788331	-92.475561	NA	1966	CNS-UT	LL	78310	NA	A. Shilom T.	135.448013	78	570.97345	1518.747314	202.428085	65.434708	137	145.773819	114.773819	152.448013	110.448021	1775.993042	317.023895	36.026562	69.980064	902.716614	115.418785	371.513336	141.103622	0.000825	952.375061	1376.150146	7534.185547	6560.443359	5699.494141	5852.308105	5971.959473	8025.806152	9241.933594	9088.25	8621.273438	9057.515625	8551.172852	7205.491211	6535.272461	116.720001	2367.708496	857.654541	2403.501465	6.681223
1895446962	lautum	16.8187	-92.581764	NA	1970	CNS-UT	LL	78302	NA	D. E. Breedlove; R. F. Thorne	114.955109	78	575.372925	1511.922119	180.955109	44.955105	136	125.815033	93.955109	131.731735	90.24472	1695.304321	305.08551	31.522448	73.710388	875.945007	100.567337	348.928192	121.427261	0.001036	811.505859	1297.578369	8090.262695	6999.803711	6394.813477	6789.797852	6926.737305	8727.582031	9662.356445	9545.623047	9268.171875	9492.107422	9048.358398	7439.795898	6787.26123	104.114372	2293.558105	898.451416	2824.835693	23.459034
1895446919	lautum	16.823939	-92.576258	NA	1965	CNS-UT	LL	78305	NA	P. H. Raven; D. E. Breedlove	118.157478	78	574.320679	1514.037964	184.157486	48.157482	136	129.157486	97.717255	135.157486	93.59771	1764.994263	312.559784	33.559772	73	902.358643	106.679314	364.798859	128.23909	0.000987	811.505859	1297.578369	8090.262695	6999.803711	6394.813477	6789.797852	6926.737305	8727.582031	9662.356445	9545.623047	9268.171875	9492.107422	9048.358398	7439.795898	6787.26123	104.114372	2293.558105	898.451416	2814.297607	19.667807
1895446902	lautum	16.788331	-92.475561	NA	1966	CNS-UT	LL	78290	NA	D. E. Breedlove; F. S. Kawahara	135.448013	78	570.97345	1518.747314	202.428085	65.434708	137	145.773819	114.773819	152.448013	110.448021	1775.993042	317.023895	36.026562	69.980064	902.716614	115.418785	371.513336	141.103622	0.000825	952.375061	1376.150146	7534.185547	6560.443359	5699.494141	5852.308105	5971.959473	8025.806152	9241.933594	9088.25	8621.273438	9057.515625	8551.172852	7205.491211	6535.272461	116.720001	2367.708496	857.654541	2403.501465	6.681223
1895446894	lautum	16.823939	-92.576258	NA	1965	CNS-UT	LL	78291	NA	R. M. King	118.157478	78	574.320679	1514.037964	184.157486	48.157482	136	129.157486	97.717255	135.157486	93.59771	1764.994263	312.559784	33.559772	73	902.358643	106.679314	364.798859	128.23909	0.000987	811.505859	1297.578369	8090.262695	6999.803711	6394.813477	6789.797852	6926.737305	8727.582031	9662.356445	9545.623047	9268.171875	9492.107422	9048.358398	7439.795898	6787.26123	104.114372	2293.558105	898.451416	2814.297607	19.667807
1895446871	lautum	16.823939	-92.576258	NA	1965	CNS-UT	LL	78301	NA	D. E. Breedlove; F. S. Kawahara	118.157478	78	574.320679	1514.037964	184.157486	48.157482	136	129.157486	97.717255	135.157486	93.59771	1764.994263	312.559784	33.559772	73	902.358643	106.679314	364.798859	128.23909	0.000987	811.505859	1297.578369	8090.262695	6999.803711	6394.813477	6789.797852	6926.737305	8727.582031	9662.356445	9545.623047	9268.171875	9492.107422	9048.358398	7439.795898	6787.26123	104.114372	2293.558105	898.451416	2814.297607	19.667807
1895446869	lautum	16.8187	-92.581764	NA	1965	CNS-UT	LL	78292	NA	D. E. Breedlove; F. S. Kawahara	114.955109	78	575.372925	1511.922119	180.955109	44.955105	136	125.815033	93.955109	131.731735	90.24472	1695.304321	305.08551	31.522448	73.710388	875.945007	100.567337	348.928192	121.427261	0.001036	811.505859	1297.578369	8090.262695	6999.803711	6394.813477	6789.797852	6926.737305	8727.582031	9662.356445	9545.623047	9268.171875	9492.107422	9048.358398	7439.795898	6787.26123	104.114372	2293.558105	898.451416	2824.835693	23.459034
1895446866	lautum	16.445	-92.407778	NA	1968	CNS-UT	LL	78298	NA	D. E. Breedlove; F. S. Kawahara	172.795288	80	567	1394.204712	242.795288	102.590576	141	181.590576	155.590576	190.590576	149.795288	1160.291626	240.97644	11	86.795288	660.134033	34	262.181152	42	0.001444	811.505859	1297.578369	8090.262695	6999.803711	6394.813477	6789.797852	6926.737305	8727.582031	9662.356445	9545.623047	9268.171875	9492.107422	9048.358398	7439.795898	6787.26123	104.114372	2293.558105	898.451416	1900.236816	14.164206
1895446834	lautum	16.788331	-92.475561	NA	1966	CNS-UT	LL	78300	NA	A. Shilom T.	135.448013	78	570.97345	1518.747314	202.428085	65.434708	137	145.773819	114.773819	152.448013	110.448021	1775.993042	317.023895	36.026562	69.980064	902.716614	115.418785	371.513336	141.103622	0.000825	952.375061	1376.150146	7534.185547	6560.443359	5699.494141	5852.308105	5971.959473	8025.806152	9241.933594	9088.25	8621.273438	9057.515625	8551.172852	7205.491211	6535.272461	116.720001	2367.708496	857.654541	2403.501465	6.681223
1895446807	lautum	16.788331	-92.475561	NA	1966	CNS-UT	LL	78299	NA	A. Shilom T.	135.448013	78	570.97345	1518.747314	202.428085	65.434708	137	145.773819	114.773819	152.448013	110.448021	1775.993042	317.023895	36.026562	69.980064	902.716614	115.418785	371.513336	141.103622	0.000825	952.375061	1376.150146	7534.185547	6560.443359	5699.494141	5852.308105	5971.959473	8025.806152	9241.933594	9088.25	8621.273438	9057.515625	8551.172852	7205.491211	6535.272461	116.720001	2367.708496	857.654541	2403.501465	6.681223
1895353003	lautum	16.54	-92.43	NA	1988	CNS-UT	TEX	78281	NA	M. Gomez L.	160.947983	79	568	1433.701294	229.947983	90.298653	140	169.947983	141.947983	177.947983	136.947983	1094.156006	226.70134	13	83	619.753357	41	241.350677	51	0.000333	906.727722	1909.80603	7391.447754	5397.899902	4714.449219	5110.920898	5836.277344	8055.410645	9223.074219	9232.569336	9344.475586	9351.12793	9320.09082	7375.541992	5738.186523	170.407547	2381.447754	1235.830566	1959.978638	13.682336
1895352975	lautum	16.766939	-92.706111	NA	1988	CNS-UT	TEX	78283	NA	C. Santiz R.	143.720047	79	568.227661	1519.317017	211.186371	72.242554	138.943817	153.720047	123.186371	161.186371	118.720047	1237.086182	236.617691	18.648991	79.880577	670.26416	58.532722	255.792145	68.704216	0.001153	1104	1645	7430	5737	5582	5665	6267	8817	9343	9113	8626	9189	8691	6680	5453	142	2247	1026	2406.851074	2.268568
1895148226	lautum	16.745833	-92.696111	NA	1993	IHNE	CHIP	19274	NA	M. Gonzalez E.; P. F. Quintana A.	125	79	573	1495	192	54	138	135	105	142	101	1591	301	22	82	860	69	324	81	0.001532	892	1396	7774	6715	5931	6303	6545	8379	9405	9261	9102	9379	8859	7018	6388	116	2310	992	2630.859863	24.837799
1895148183	lautum	16.758333	-92.491667	NA	1988	IHNE	CHIP	18229	NA	E. Palacios E.; D. E. Breedlove	133.696243	78	571.282837	1503.623901	200.696243	63.60297	137	143.942291	113.566185	150.696243	108.942284	1708.466064	307.936768	30.39879	73.717178	869.666199	96.857056	369.807922	118.424461	0.001532	809.587952	1308.231079	8077.623047	7021.587891	6547.457031	6698.20166	6807.699219	8706.708984	9614.50293	9566.175781	9294.824219	9499.416992	9100.728516	7314.487793	6761.040527	104.587929	2300.557861	904.969849	2428.565674	5.692267
1895148159	lautum	16.736667	-92.638333	NA	1985	IHNE	CHIP	12055	NA	A. Shilom T.	151	79	567	1515	219	80	139	161	131	169	126	1082	206	15	81	589	48	224	58	0.001442	1005.589355	1583.168335	7634.733887	5937	5768.505371	6301.741211	6392.027832	8561.859375	9510.953125	9286.316406	9131.52832	9408.858398	8738.835938	6789.669434	5788.345703	135	2255.326416	1019.168396	2130.125732	0.977412
1895148136	lautum	16.823056	-92.714722	NA	1988	IHNE	CHIP	10961	NA	C. Santiz R.	133	78	571	1533	200	62	137.349121	143	125	150	108	1701.14209	316	29	78	911.047363	89	334.698242	108.301758	0.000877	1028.681152	1210.551514	7073.707031	6505.517578	5328.742188	5403.784668	5981.095215	7713.612305	8763.603516	8283.776367	7877.53418	8301.197266	7842.240723	6914.491211	5966.078613	106.241348	2332.508545	668.241333	2411.378906	19.501642
1895140599	lautum	16.822222	-92.586667	NA	1952	IHNE	CHIP	317	NA	F. Miranda G.	116	78	575	1515	182	46	136	127	95	133	91	1669	302	31	74	865	99	342	120	0.001153	1050.8927	1273.62793	7026.787109	6161.052734	5411.933594	5522.76123	5788.203125	7371.928223	8841.625	8512.897461	8138.489258	8410.966797	7658.246094	6628.470215	5876.08252	116.178986	2316.510986	876.143188	2787.703857	24.601862
1895138679	lautum	16.766944	-92.706111	NA	1988	IHNE	CHIP	17292	NA	C. Santiz R.	143.714127	79	568.229248	1519.312256	211.179855	72.236557	138.943298	153.714127	123.179848	161.179855	118.714119	1237.115356	236.623993	18.65011	79.879456	670.278687	58.536606	255.798965	68.70916	0.001153	1008.646973	1354.773193	7096.010254	6172.479004	5506.3125	5509.717773	5874.447754	7583.952637	9113.260742	8421.860352	8220.363281	8660.397461	7886.802246	6548.17041	5654.749023	120.806709	2297.420166	861.646973	2406.83252	2.251289
1426184918	lautum	16.7275	-92.254444	NA	1994	CAS	BOT-BC	366475	310	"Chame, A."	160	77	565	1516	227	91	136	170	152	177	135	1589	285	36	65	787	114	323	149	0.000877	809.225342	1303.154419	8084.331543	7021.225098	6531.13916	6728.298828	6834.713867	8709.97168	9617.584961	9565.450195	9295.549805	9505.944336	9092.569336	7335.156738	6774.275879	104.225319	2299.288574	904.063293	1954.338867	6.039119
1426059440	lautum	16.748889	-92.456667	NA	1995	CAS	BOT-BC	366436	369	"Mejia E., Hector"	143.57222	78	569.184692	1509.018921	210.491196	73.133514	137.457626	153.57222	123.133514	160.57222	118.57222	1527.817749	290.652771	25.789179	75.191902	763.808289	82.448563	338.17865	100.876343	0.000877	1054.280884	1301.095947	6923.746582	5835.76709	5381.626465	5433.862793	6460.685059	8389.613281	8833.445312	7695.120117	7652.161133	8335.150391	7607.188477	6167.78418	5293.229492	114.67466	2166.626709	1032.023926	2259.71875	4.234039
1424522302	lautum	16.75738	-92.4469	NA	2016	YPM	YU	NA	3189	"Patrick Sweeney, Michael Donoghue, Erika Edwards, Deren Eaton, Ivalu Cacho"	140.620346	78	570.09491	1508.810181	207.525421	70.620338	137	150.620346	119.620338	157.620346	115.620338	1727.840698	308.474579	32.189831	71.905083	872.467773	102.664406	374.759308	125.854233	0.001703	1042	1500	7646	5918	5960	6487	6571	8630	9502	9153	9089	9132	8766	6741	5806	127	2227	1035	2286.141113	8.519287
1424522292	lautum	16.75765	-92.63526	NA	2016	YPM	YU	NA	3191	"Patrick Sweeney, Michael Donoghue, Erika Edwards, Deren Eaton, Ivalu Cacho"	148.200836	79	567.245911	1518.446777	216.139374	77.200844	138.938522	158.200836	128.139374	166.139374	123.200844	1114.331787	214.53685	16.061474	81	595.82782	50.245895	236.598312	59.368843	0.000991	1040.851318	1353.241089	7157.579102	6254.48584	5500.580078	5471.217773	6010.168945	7532.775879	9063.323242	8438.066406	8422.140625	8729.554688	8056.729004	6572.904297	5837.067383	120.541756	2320.323486	890.812378	2256.686279	21.988239
1421368052	lautum	16.735833	-92.637778	NA	1985	CICY	CICY	15143	NA	A.S. Ton	151	79	567	1515	219	80	139	161	131	169	126	1082	206	15	81	589	48	224	58	0.001458	1077.732788	1067.204956	6846.574707	6293.409668	5378.118652	5302.739258	5853.891113	7304.54834	8326.578125	7816.696289	7419.919434	7708.517578	7997.928223	6857.135254	5898.694824	93.976364	2381.346436	684.130493	2129.707764	0.988871
1421360150	lautum	16.745	-92.695833	NA	1993	CICY	CICY	15127	NA	N. Ramirez-Marcial	125	79	573	1495	192	54	138	135	105	142	101	1591	301	22	82	860	69	324	81	0.001333	898	1344	7746	6680	6211	5981	6514	8442	9404	9174	8861	9263	8774	7103	6543	111	2318	976	2683.571045	21.929173
1419221596	lautum	16.758333	-92.491667	NA	1988	UACh	CHAP	41880	NA	E. Palacios E.; D.E. Breedlove	133.696243	78	571.282837	1503.623901	200.696243	63.60297	137	143.942291	113.566185	150.696243	108.942284	1708.466064	307.936768	30.39879	73.717178	869.666199	96.857056	369.807922	118.424461	0.001532	809.587952	1308.231079	8077.623047	7021.587891	6547.457031	6698.20166	6807.699219	8706.708984	9614.50293	9566.175781	9294.824219	9499.416992	9100.728516	7314.487793	6761.040527	104.587929	2300.557861	904.969849	2428.565674	5.692267
1261255754	lautum	16.8	-92.31	NA	1984	MO	MO	544958	Huft 2362	Michael J. Huft|Edgar Fco. Cabrera C.	156.84787	77	564.159912	1540.457031	223.84787	87.824196	136	166.84787	148.84787	174.824203	131.75444	2007.521729	349.634094	46.77034	64.22966	986.15564	148.909851	402.717163	193.197205	0.00151	1015.007141	1910.09668	7255.587402	5411.979492	4802.952637	4748.849121	5965.450195	8583.595703	9372.595703	8762.182617	9000.882812	9353.336914	9031.026367	6534.52832	5501.876953	168.754913	2317.429688	1198.298584	2023.390259	15.823914
1259703105	lautum	16.830556	-92.6875	NA	1977	MO	MO	2393838	Croat 40669	Thomas B. Croat	145.787079	78	567.606445	1546.328979	212.180634	74.787086	138	155.787079	137.180634	163.180634	120.180626	1576.677124	302.361267	31	73.393539	855.051453	93.393539	305.754791	117.180626	0.000694	956.115967	2259.503418	6418.79541	4163.18457	3257.595947	3775.415527	4663.400879	7205.600586	8725.99707	8444.707031	8449.818359	9181.491211	8656.335938	6102.570801	4396.75	230.58992	2373.198486	1325.140503	2210.151855	8.373096
1259700027	lautum	16.7	-92.69	NA	1971	MO	MO	2391298	Breedlove 22985	Dennis E. Breedlove	148.664673	79	568.111755	1491.558838	216.664673	76.776443	139.888229	157.776443	128.664673	165.776443	123.776443	1180.389282	232.45311	13.223555	85	658.25354	41.670666	245.56488	49.670666	0.000825	1042.679443	1381.401367	7203.890625	5840.174316	5692.222168	5706.77002	6278.141602	8299.167969	9046.586914	8612.603516	8231.313477	8606.111328	8142.111816	6382.59375	5608.937012	122.514961	2223.566895	995.766846	2191.713867	15.476917
1259503658	lautum	16.5	-92.416667	NA	1976	MO	MO	2212442	Stevens 2380	W. D. Stevens|Michael J. Donoghue|Michael L. Scott	169.169373	79.904938	567	1418.653442	238.726593	98.631531	140	177.726593	150.876724	186.631531	145.631531	1098.365967	228.414688	12	84.612274	624.753662	37.537846	244.224548	46.170753	0.000927	1045	1872	7401	5283	4848	5402	6006	8470	9328	8853	9278	9560	9116	7118	5548	165	2336	1254	1876.525269	21.521532
1259461250	lautum	16.433333	-92.483333	NA	1976	MO	MO	2173994	Stevens 2346	W. D. Stevens|Michael J. Donoghue|Michael L. Scott	225.21051	80	557.462036	1426.908813	298.069031	154.069031	144	232.125137	208.069031	244.069031	202.069031	1007.10553	214.080475	8	89.141472	589.99823	24	219.355392	28.858526	0.001137	1011	1632	7462	5520	5515	6103	6116	8826	9360	8876	9010	9198	8685	6599	5741	141	2250	1083	879.36731	6.035541
1259449740	lautum	16.75	-92.61666	NA	1986	MO	MO	2163589	Ton 9866	Alush Shilom Ton|Maria Concepcion Martinez de Lopez	145.226318	79	568.571289	1510.949829	212.785492	74.138794	138.646698	155.138794	124.7855	162.226318	120.138794	1113.479736	211.789749	16.305485	79.440819	598.479858	51.828934	235.626785	62.348408	0.001451	983.014832	1426.237671	7566.75293	5914.396484	6120.911621	6527.762207	6469.445801	8506.3125	9560.683594	8650.228516	8809.168945	9148.035156	8650.75293	6680.268066	5765.084473	119	2223.148438	1042.029663	2196.519531	24.651258
1259447340	lautum	16.440555	-92.396944	NA	1984	MO	MO	2161399	Cabrera Cano 7519	Edgar Fco. Cabrera C.|Michael J. Huft|Alonso Mendez Giron	181.388458	80	566.067932	1398.932007	251.388458	110.388458	141	189.388458	163.388458	198.388458	158.388458	1103.271851	231.067947	11	86.932053	631.135925	34	249	41.067947	0.001703	1025.93042	2000.851807	7334.048828	5389.257812	4521.681641	4926.662598	5093.594238	7806.880371	9269.652344	9278.742188	9234.416016	9524.177734	9307.595703	7516.979492	6139.730957	179.376282	2436.376221	1221.911011	1667.616577	21.93927
1259443648	lautum	16.695833	-92.663333	NA	1976	MO	MO	2158047	Breedlove 40675	Dennis E. Breedlove	137.601166	79	570.799622	1482.601196	205.400772	66.400772	139	147.400772	117.601166	154.601166	113.400772	1429.556641	284.391083	18.599226	82.200386	803.175232	57.797676	294.79187	67.59729	0.000991	928.029724	1904.810791	7624.894531	5717.788574	4828.764648	5462.762207	5710.740234	8244.280273	9374.675781	9652.486328	9437.662109	9581.267578	9309.686523	8092.950684	6088.916504	164.218918	2408.562256	1253.467529	2368.29541	17.178068
1259441890	lautum	16.738056	-92.689167	NA	1972	MO	MO	2156463	Breedlove 27192	Dennis E. Breedlove	125	79	573	1489	192	54	138	135	104	141	100	1661	320	21	83	896	67	340	80	0.000607	1079.049561	1582.029175	7387.405273	5871.416016	5410.02002	5946.336426	6352.59375	8845.799805	9312.365234	8909.414062	8687.96875	8997.12793	8366.760742	6603.385254	5346.702148	137.930649	2211.881104	1026.940552	2682.399414	24.748487
